0.063386604,0.25603864,0.06134245,0.008967325,0.0,0.014420886,0.0037398268,0.042282168,0.01819069,0.025120268,0.07926236,0.029396694,0.010669779,0.031690978,0.0067760423,0.0,0.12058768,0.006397254,0.024549117,0.016155832,0.05234416,0.112323776,0.15771571,0.095226735,0.034923386,0.06514174,0.069087416,0.009356667,0.053002745,0.177138,0.023177896,0.029307753,0.017006835,0.09653683,0.014478028,0.015443714,0.0,0.04479003,0.00018628524,0.01002168,0.03083923,0.004418292,0.04810733,0.0025967062,0.07021958,0.02591433,0.036164623,0.014319584,0.022163585,0.005707957,0.0,0.5222374,0.00081062224,0.0,0.009572032,0.02625046,0.01019273,0.0065050675,0.019758819,0.0,0.07840574,0.19810724,0.21209395,0.0,0.0,0.0,0.0,0.06278055,0.02338016,0.06368959,0.0,0.0003456585,0.00017881684,0.0,0.04251708,0.0,0.0,0.10628541,0.00052691903,0.0,0.026243448,0.0,0.0,0.095334105,0.0,0.0,0.0,0.08567481,0.014444725,0.01514991,0.0,0.0,0.044450276,0.0,0.008648006,0.0,0.06336694,0.0,0.0,0.07232532,0.0029513137,0.004998974,0.0,0.0,0.0,0.0,0.12768029,0.03326235,0.0414511,0.03251752,0.0,0.07517367,0.0,0.0,0.104487896,0.0,0.0,0.11884639,0.0,0.0,0.043479793,0.019253727,0.10134189,0.0,0.0,0.07463539,0.0,0.0
0.0,0.12677024,0.008342151,0.0070509138,0.0,0.00042550918,0.008879557,0.024529314,0.0,0.0023927987,0.08203624,0.0023713622,0.0,0.013022883,0.007503994,0.012876975,0.16515988,0.016911535,0.035880283,0.031556495,0.030047726,0.02982708,0.02539398,0.0069541996,0.018429302,0.036336828,0.006029657,0.008229267,0.041632798,0.046252675,0.004889825,0.0,0.00799551,0.054952506,0.0020418293,0.006299444,0.002891789,0.12862706,0.0061726323,0.0045961775,0.016391054,0.0,0.0106756445,0.037079144,0.1468547,0.004252419,0.07260636,0.0,0.0,0.0,0.007268477,0.44116616,0.00021750573,0.0,0.021465136,0.007848258,0.037791133,0.0,0.026325164,0.00630019,0.009088296,0.10939151,0.09142849,0.0,0.0,0.0,0.0,0.052453637,0.0,0.075866535,0.0,0.0,0.028060537,0.0,0.03298551,0.0,0.0,0.1069911,0.013588551,0.0,0.02395204,0.0,0.0,0.06545894,0.0,0.0,0.0,0.079743,0.033873826,0.019940896,0.0,0.0,0.04898021,0.0,0.012712436,0.0,0.056638196,0.0,0.0,0.069261774,0.0032944798,0.0,0.0,0.0,0.0,0.0,0.13575143,0.050809428,0.026471859,0.010966307,0.0,0.06180585,0.0,0.0,0.09750614,0.0,0.0,0.118856646,0.0,0.0,0.008427653,0.01679994,0.10458276,0.0,0.0,0.074899614,0.0,0.0
0.008978857,0.15638335,0.0052844607,0.0,0.0,0.027570039,0.0,0.0040441537,0.0,0.017823478,0.0005845005,0.048620712,0.024524719,0.004393001,0.010395616,0.0,0.00825494,0.007954972,0.039478436,0.006328719,0.1128465,0.028069507,0.030224588,0.0037206337,0.021026894,0.02341907,0.0020731594,0.010706689,0.042295735,0.10200243,0.037779152,0.0,0.001989522,0.18940283,0.0023897765,0.00024242885,0.0050568157,0.035580944,0.002683023,0.006730759,0.0,0.0,0.08584029,0.0,0.15117261,0.027320445,0.0025699674,0.002248087,0.005494595,0.0014703305,0.0,0.49613753,0.026274156,0.0,0.0,0.0052633747,0.016409915,0.012104509,0.002130949,0.0,0.09748935,0.015377717,0.21441182,0.0078287795,0.0,0.0,0.0,0.057671838,0.0,0.06463202,0.0,0.0,0.036580507,0.0,0.021278134,0.0,0.0,0.11989583,0.023100298,0.0,0.03053901,0.0,0.0,0.078429535,0.0,0.0,0.0,0.052396324,0.024931803,0.021691417,0.0,0.0,0.03540545,0.0,0.02916554,0.0,0.056742974,0.0,0.0,0.07194917,0.018228607,0.0,0.0,0.0,0.0,0.0074900687,0.16368616,0.055303104,0.03751202,0.028674878,0.0,0.077047855,0.0,0.0,0.110957935,0.0,0.0,0.13077259,0.0,0.0,0.011969231,0.04517993,0.09766844,0.0,0.0,0.09173302,0.0,0.0
0.012505771,0.07310269,0.0,0.06354552,0.0,0.0,0.008800288,0.08788917,0.004359356,0.015512465,0.05475589,0.0015582182,0.005053906,0.042989466,0.0,0.0,0.0657286,0.1368908,0.06553967,0.022089005,0.21780321,0.053045005,0.09585108,0.0,0.10322788,0.14020166,0.0050973226,0.0010705829,0.018720206,0.039663106,0.028100584,0.0031071696,0.0033565825,0.056134913,0.01420203,0.0028797586,0.0012221839,0.05564723,0.06055565,0.027168259,0.04372331,0.013047529,0.16426776,0.015457023,0.064872906,0.0,0.16330409,0.019307148,0.029917683,0.009030666,0.015314412,0.011824541,0.00386978,0.00438526,0.015483803,0.018396083,0.010544268,0.0,0.010114886,0.030110823,0.0047990056,0.036957256,0.026609486,0.0,0.0,0.0,0.0,0.10535499,0.0,0.07238636,0.0,0.0,0.008594319,0.0,0.0265125,0.0,0.0,0.103074625,0.0,0.0,0.052640412,0.0,0.0,0.12555508,0.0,0.0,0.0,0.06821776,0.0,0.007570901,0.0,0.0,0.05695717,0.0,0.016509993,0.0,0.07839075,0.0,0.0,0.053495653,0.0015251207,0.0,0.0,0.0,0.0,0.0,0.0960084,0.014716422,0.023248542,0.005392885,0.0,0.083926454,0.0,0.0,0.08918332,0.0,0.0,0.11163645,0.0,0.0,0.0,0.0,0.13188179,0.0,0.0,0.03612867,0.0,0.0
0.0,0.12324109,0.020232674,0.0,0.0,0.004310026,0.026766665,0.017609213,0.01311326,0.00457217,0.0029501005,0.0846429,0.0,0.0013035173,0.006544197,0.0027967473,0.092877746,0.03676169,0.07593331,0.006942198,0.09629909,0.009317528,0.083256334,0.010125421,0.0,0.016762247,0.022986297,0.00029138787,0.050090645,0.12318796,0.023152988,0.03384326,0.0023315642,0.3573974,0.0,0.021612361,0.0070391134,0.0111170905,0.0,0.003739079,0.015128786,0.007657328,0.03257051,0.000102622434,0.17779921,0.03708376,0.0,0.0,0.0,0.005908745,0.0006979909,0.9577628,0.0,0.0,0.0021886956,0.008161666,0.011473205,0.002620714,0.018034246,0.010939992,0.020981267,0.031490058,0.03231728,0.003267672,0.0,0.0,0.0,0.031376317,0.017311536,0.052060064,0.0,0.0,0.05780782,0.0,0.006153769,0.0,0.0,0.13864051,0.030541684,0.0,0.019467764,0.0,0.0,0.049240388,0.0,0.0,0.021274414,0.099570036,0.05617428,0.05936416,0.0,0.0,0.011311151,0.0,0.051847786,0.0,0.038969085,0.0,0.0,0.07071529,0.052788213,0.0,0.0,0.0,0.0,0.025170896,0.19305617,0.06540069,0.033450577,0.027647443,0.0,0.03015152,0.010861151,0.0,0.11361942,0.0,0.0,0.16911465,0.0,0.0,0.039819486,0.0369477,0.07849933,0.0,0.0,0.10427793,0.0,0.0
0.0017450666,0.09838088,0.0,0.014569428,0.0,0.012597289,0.01362822,0.0028483039,0.008654066,0.018226273,0.042688303,0.02116009,0.0022934591,0.0,0.0,0.0,0.10398337,0.045164302,0.06629512,0.012409519,0.013325475,0.017248575,0.031837292,0.007155178,0.0,0.006592889,0.11443395,0.01149223,0.08263626,0.08378251,0.048047572,0.0,0.15211828,0.12541088,0.0,0.048934437,0.002353595,0.059175756,0.0,0.0,0.0009676749,0.0,0.0,0.0,0.113242276,0.02052634,0.00081573264,0.0,0.0,0.013861797,0.0,0.64097875,0.0,0.00088648126,0.052867163,0.0,0.0021623187,0.00013282895,0.004204924,0.014128215,0.014606633,0.010555709,0.10210072,0.006342733,0.0,0.0,0.0,0.048191927,0.0075017065,0.07035621,0.0,0.0,0.049462013,0.0,0.013526115,0.0,0.0,0.1273602,0.027135309,0.0,0.024240222,0.0,0.0,0.059563335,0.0,0.0,0.008000266,0.07339303,0.04068975,0.014077368,0.0,0.0,0.031297307,0.0,0.02602756,0.0,0.040502653,0.0,0.0,0.07772401,0.03354897,0.0,0.0,0.0,0.00922436,0.011045616,0.173058,0.06831995,0.010956846,0.025826596,0.0,0.04802526,0.0,0.0,0.118935205,0.0,0.0,0.14343141,0.0,0.0,0.012620635,0.032849737,0.10848129,0.0,0.0,0.08648254,0.0,0.0
0.02725258,0.048349332,0.003935535,0.09199625,0.017731607,0.047356546,0.0072357072,0.013260264,0.0003965983,0.03843605,0.030601293,0.016195979,0.022566631,0.0,0.02222001,0.013810847,0.14516218,0.046149276,0.0049624643,0.028093448,0.08161936,0.038864903,0.0039408794,0.047636084,0.008650964,0.0116385855,0.009036952,0.007801438,0.026938874,0.098232836,0.026579155,0.00030308962,0.040692437,0.23769854,0.00440434,0.0034515867,0.029574815,0.019862818,0.037787773,0.0,0.026154678,0.0051525375,0.01578429,0.0050972626,0.2305892,0.005939888,0.008460363,0.04127536,0.010945959,8.55485e-05,0.029372113,0.58342457,0.0063169235,0.0007355935,0.030183962,0.026105192,0.012801831,0.033616126,0.0050286185,0.016790817,0.023029529,0.008939939,0.07566698,0.014721629,0.0,0.0,0.0,0.033152454,0.0,0.0529101,0.0,0.0,0.0467614,0.0,0.027906662,0.0,0.0,0.13347259,0.03027875,0.0,0.030533476,0.0,0.0,0.05809783,0.0,0.0,0.0057720244,0.07461679,0.03841588,0.037528366,0.0,0.0,0.0280228,0.0,0.04116303,0.0,0.03904156,0.0,0.0,0.07626809,0.033981726,0.0,0.0,0.0,0.0,0.0,0.16100289,0.05711667,0.049277276,0.015029804,0.0,0.045599654,0.0,0.0,0.10547422,0.0,0.0,0.1402984,0.0,0.0,0.017877322,0.025214799,0.0755956,0.0,0.0,0.075495854,0.0,0.0
0.020250034,0.04941232,0.003311973,0.0,0.0,0.00500906,0.0,0.017520662,0.017095778,0.020090342,0.040082224,0.01953665,0.014759064,0.062275626,0.001248118,0.0039772764,0.033756696,0.011919709,0.031892255,0.016826529,0.11521968,0.07532597,0.012217896,0.0,0.022963759,0.008113034,0.04018833,0.013689949,0.1225187,0.021455016,0.0056473636,0.001726578,0.023247791,0.28494015,0.0,0.0,0.000681845,0.06446018,0.053891793,0.0,0.0134386765,0.005026783,0.016763765,0.0,0.15627547,0.010066929,0.011489995,0.008639116,0.0,0.013001674,0.08674792,0.542266,0.008519608,0.0,0.0056211217,0.0,0.01455521,0.03694602,0.0,0.0063496083,0.0,0.10360095,0.02954654,0.0,0.0,0.0,0.0,0.054289054,0.0,0.0581053,0.0,0.0,0.050486285,0.0,0.022363732,0.0,0.0,0.124181,0.013130074,0.0,0.025181852,0.0,0.0,0.053186297,0.0,0.0,0.004828302,0.07315959,0.027069844,0.029274795,0.0,0.0,0.016660657,0.0,0.03426098,0.0,0.042317823,0.0,0.0,0.08405164,0.025019675,0.0,0.0,0.0,0.0,0.006764043,0.15238056,0.036514156,0.024754755,0.014730566,0.0,0.05551649,0.0,0.0,0.08931326,0.0,0.0,0.12967512,0.0,0.0,0.0,0.023526488,0.08662979,0.0,0.0,0.090150595,0.0,0.0
0.01443153,0.04141664,0.0,0.021052647,0.00093406904,0.014536816,7.338207e-05,0.0,0.025850715,0.014487523,0.043779492,0.0061908904,0.0143890595,0.016672615,0.009910932,0.0036002947,0.087632686,0.0002743667,0.010087008,0.0005924949,0.008592585,0.003131728,0.061183944,0.008277392,0.00817191,0.0,0.0047796452,0.0021836823,0.13529636,0.036575694,0.0035810212,0.00025889958,0.016260177,0.30176535,0.000614156,0.008433777,0.015037351,0.027945176,0.01903271,0.005928059,0.0,0.032572806,0.0043732515,0.0,0.113421366,0.0012509823,0.0,0.017881442,0.0,0.0,0.0592155,0.5031646,0.0,0.00024702307,0.02158141,0.00079535734,0.10679463,0.015162362,0.0,0.011725275,0.014421659,0.07135819,0.09906778,0.00043411786,0.0,0.0,0.0,0.03993129,0.0,0.069580406,0.0,0.0,0.056200054,0.0,0.011175936,0.0,0.0,0.11734097,0.020785898,0.0,0.015038025,0.0,0.0,0.05625358,0.0,0.0,0.01301687,0.07185018,0.032125056,0.03232897,0.0,0.0,0.030709472,0.0,0.01353577,0.0,0.045481242,0.0,0.0,0.084337346,0.023893772,0.0,0.0,0.0,0.0,0.0,0.15375894,0.04522319,0.04131564,0.014127071,0.0,0.04687012,0.0,0.0,0.08393121,0.0,0.0,0.116716936,0.0,0.0,0.008162152,0.027646797,0.08733788,0.0,0.0,0.096831545,0.0,0.0
0.0036445893,0.07774777,0.0,0.04903607,0.0,0.0014519426,0.024173489,0.014647074,0.011109361,0.0018384736,0.023319734,0.0356863,0.03750915,0.009072455,0.0050577736,0.015089029,0.094097115,0.017585333,0.044762924,0.010898264,0.05685889,0.09706136,0.011502146,0.0046170447,0.0,0.0058024,0.00041364832,0.016156426,0.04255309,0.050460786,0.0006497867,0.0077402443,0.038395636,0.12023756,0.01360948,0.008869419,0.0062500346,0.037441403,0.093563125,0.008799948,0.003913915,0.08268004,0.0036695548,0.009499868,0.08640264,0.012998298,0.0034886412,0.07959968,0.00224871,0.07333371,0.14589772,0.3058436,0.0020625219,0.0005882494,0.00580528,0.0,0.04724276,0.049626447,0.003104126,0.030108394,0.018431155,0.19145058,0.023839207,0.018018952,0.0,0.0,0.0,0.05578232,0.0,0.078122616,0.0,0.0,0.025721438,0.0,0.018652251,0.0,0.0,0.09763973,0.0,0.0,0.03357419,0.0,0.0,0.05129853,0.0,0.0,0.0,0.045451485,0.005473439,0.012464972,0.0,0.0,0.025904154,0.0,0.0134697165,0.0,0.041263074,0.0,0.0,0.07808166,0.00019492087,0.0,0.0,0.0,0.0,0.0,0.13150102,0.042458758,0.023041511,0.03716358,0.0,0.07419533,0.0,0.0,0.076950684,0.0,0.0,0.08822955,0.0,0.0,0.0,0.021638233,0.086028665,0.0,0.0,0.066988714,0.0,0.0
